industry1_code,industry1_name,industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002275,15835854,0.03,False,20.29,15.45,0.19,1020400,15.48,15.64,15.39,桂林三金,9136296000.0,14.36,19.6198,15.39
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300194,17673692,0.01,False,9.6,5.47,0.18,3213460,5.48,5.54,5.43,福安药业,6519623853.36,5.03,22.8494,5.46
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300039,53986221,0.01,False,8.22,6.49,0.15,8242994,6.5,6.65,6.47,上海凯宝,6964709700.0,5.86,24.3606,6.47
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600056,116105607,0.03,False,29.26,23.6,0.13,4907901,23.63,23.93,23.45,中国医药,25248313168.42,19.28,21.4681,23.8
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600080,23747537,0.01,False,12.2,9.07,0.11,2616165,9.08,9.15,8.97,金花股份,2772086517.76,7.33,90.2877,9.06
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002166,58785680,0.01,False,13.54,10.57,0.09,5490418,10.58,10.83,10.52,莱茵生物,4626436809.96,9.14,21.9864,10.57
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH603567,15888564,0.01,False,21.37,13.84,0.07,1141808,13.85,14.06,13.77,珍宝岛,11760866000.0,12.8,24.2531,13.88
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH603669,6407671,0.01,False,32.12,17.26,0.06,369900,17.27,17.42,17.19,灵康药业,4490200000.0,15.65,30.0614,17.19
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002038,123305645,0.02,False,40.18,31.13,0.06,3946184,31.15,31.6,30.91,双鹭药业,21334635000.0,22.95,39.7366,31.18
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000766,0,0.0,False,18.73,13.6,0.0,0,13.6,13.75,13.39,通化金马,13144328015.2,12.55,51.797,13.59
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600614,0,0.0,False,14.42,10.16,0.0,0,10.16,0.0,0.0,鹏起科技,17808181381.28,9.69,116.2539,0.0
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002252,0,0.0,False,21.0,19.54,0.0,0,19.54,19.55,19.34,上海莱士,97204115814.46,19.1,114.3025,19.49
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002675,0,0.0,False,13.95,9.92,0.0,0,9.92,10.02,9.71,东诚药业,6979742107.2,8.76,40.5767,9.76
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH603222,0,0.0,False,18.3,12.15,0.0,0,12.15,0.0,0.0,济民制药,3888000000.0,12.15,70.2861,0.0
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600568,0,0.0,False,7.89,6.49,0.0,0,6.49,0.0,0.0,中珠医疗,12933724229.69,6.15,34.238,0.0
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH603718,0,0.0,False,17.56,9.28,0.0,0,9.28,0.0,0.0,海利生物,5976320000.0,9.28,60.9286,0.0
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002004,0,0.0,False,8.6,6.73,0.0,0,6.73,6.74,6.66,华邦健康,13694390320.05,6.66,27.5107,6.72
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300006,32402164,0.0,False,8.8,5.8,0.0,5577943,5.8,5.84,5.76,莱美药业,4710998989.0,5.4,72.2274,5.81
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH603998,0,0.0,False,17.79,9.43,0.0,0,9.43,0.0,0.0,方盛制药,4063730912.1,9.43,46.0434,0.0
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300049,0,0.0,False,22.09,13.35,0.0,0,13.35,13.45,13.13,福瑞股份,3511758885.0,13.11,39.6617,13.21
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600666,0,0.0,False,19.24,17.4,0.0,0,17.4,0.0,0.0,奥瑞德,21355476576.0,17.1,49.0442,0.0
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600085,148064921,0.0,False,35.86,32.67,0.0,4531152,32.67,32.9,32.42,同仁堂,44805933459.54,29.84,45.0596,32.55
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002433,24029933,0.0,False,11.08,8.19,0.0,2935957,8.19,8.24,8.1,太安堂,6297741450.0,7.36,21.4096,8.2
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002198,0,0.0,False,14.66,10.42,0.0,0,10.42,10.42,10.42,嘉应制药,5288252616.16,10.42,0.0,10.42
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000908,15408990,0.0,False,10.5,5.42,0.0,2829956,5.42,5.51,5.38,景峰医药,4768376982.42,4.9,17.2891,5.42
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300086,0,0.0,False,14.7,10.8,0.0,0,10.8,11.85,10.63,康芝药业,4860000000.0,9.51,102.4019,11.8
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000606,0,0.0,False,13.5,7.19,0.0,0,7.19,7.86,7.11,神州易桥,5506097348.07,7.11,0.0,7.84
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002437,0,0.0,False,8.65,5.69,0.0,0,5.69,6.17,5.58,誉衡药业,12507319585.5,5.58,40.0536,6.17
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000756,31487359,0.0,False,19.74,12.37,0.0,2541690,12.37,12.45,12.29,新华制药,5917231817.77,11.11,28.6181,12.34
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000566,0,0.0,False,14.71,12.89,0.0,0,12.89,12.89,12.21,海南海药,17220772712.96,12.01,100.3474,12.78
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002219,0,0.0,False,14.06,11.71,0.0,0,11.71,11.72,11.66,恒康医疗,21841918595.3,10.68,80.1811,11.72
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH900907,0,0.0,False,1.0,0.721,0.0,0,0.721,0.0,0.0,鹏起B股,1263749879.52,0.706,52.1939,0.0
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600062,82933846,0.0,False,25.58,22.99,0.0,3614647,22.99,23.16,22.7,华润双鹤,19986695786.42,18.2,23.8627,22.9
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600518,124507129,-0.01,False,23.9,21.25,-0.05,5864054,21.24,21.35,21.11,康美药业,105653148057.0,16.95,27.093,21.28
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002349,13906424,-0.01,False,14.88,7.39,-0.14,1881055,7.38,7.47,7.36,精华制药,6203551705.56,6.74,35.3842,7.38
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600664,83357997,-0.01,False,8.16,5.24,-0.19,15917461,5.23,5.26,5.21,哈药股份,13310105633.48,5.01,32.7049,5.24
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002603,46211565,-0.03,False,19.48,14.41,-0.21,3188400,14.38,14.68,14.29,以岭药业,17322659683.54,12.74,31.7039,14.41
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600812,15366730,-0.01,False,7.58,4.46,-0.22,3437070,4.45,4.52,4.43,华北制药,7257081044.05,4.11,638.1739,4.45
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002332,70174408,-0.02,False,9.95,8.25,-0.24,8414985,8.23,8.46,8.2,仙琚制药,7540426126.18,6.6,36.4847,8.25
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000788,28701355,-0.02,False,13.99,7.8,-0.26,3654500,7.78,7.97,7.72,北大医药,4636782166.5,6.62,171.4439,7.79
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002412,6781819,-0.05,False,18.7,16.36,-0.31,415000,16.31,16.51,16.2,汉森制药,4827760000.0,14.36,43.4786,16.37
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002737,63828129,-0.12,False,37.91,37.2,-0.32,1720815,37.08,37.49,36.73,葵花药业,10827360000.0,27.01,25.7396,37.22
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002294,177110600,-0.14,False,45.68,41.35,-0.34,4307380,41.21,41.5,40.85,信立泰,43106319360.0,27.21,29.6879,41.39
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600420,38110702,-0.04,False,18.37,11.48,-0.35,3317683,11.44,11.56,11.4,现代制药,12695739422.08,10.1,25.5234,11.48
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300204,14267855,-0.05,False,17.89,12.24,-0.41,1170179,12.19,12.27,12.13,舒泰神,5824531376.26,11.21,22.1443,12.2
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH900904,24909,-0.005,False,1.67,1.033,-0.48,24180,1.028,1.033,1.027,神奇B股,549025633.58,1.005,21.1028,1.028
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300294,85986430,-0.17,False,44.94,34.1,-0.5,2528788,33.93,34.6,33.59,博雅生物,13608549429.93,29.35,38.0504,34.6
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600750,53917250,-0.13,False,38.1,24.55,-0.53,2202364,24.42,24.62,24.37,江中药业,7326000000.0,22.41,17.5263,24.6
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600351,34618392,-0.04,False,9.17,7.39,-0.54,4678915,7.35,7.46,7.35,亚宝药业,5784754738.35,6.93,56.7317,7.4
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000538,215931786,-0.56,False,109.87,98.66,-0.57,2180414,98.1,99.69,98.0,云南白药,102161312335.8,74.77,32.2779,98.65
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600572,47353098,-0.04,False,8.0,6.94,-0.58,6820554,6.9,7.0,6.89,康恩贝,18404509380.0,6.15,30.777,6.94
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000661,247152677,-0.99,False,197.96,167.3,-0.59,1483090,166.31,168.29,164.93,长春高新,28291370792.15,105.2,42.7395,166.3
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000989,138208891,-0.13,False,23.15,21.03,-0.62,6627024,20.9,21.06,20.68,九芝堂,18169503532.4,17.06,25.8323,20.9
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600222,9415081,-0.03,False,8.5,4.69,-0.64,2011588,4.66,4.73,4.65,太龙药业,2674310078.78,3.99,574.455,4.71
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600488,7182073,-0.03,False,6.71,4.5,-0.67,1600486,4.47,4.51,4.45,天药股份,4880733459.6,4.16,68.2921,4.51
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002728,13590228,-0.12,False,39.9,17.5,-0.69,775129,17.38,17.69,17.32,特一药业,3476000000.0,16.5,32.7939,17.5
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002653,12708987,-0.08,False,16.04,11.28,-0.71,1131766,11.2,11.36,11.14,海思科,12099024000.0,9.49,50.4893,11.16
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600329,15168839,-0.1,False,19.83,13.93,-0.72,1096506,13.83,13.97,13.75,中新药业,10633514641.08,12.51,24.6308,13.81
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300122,194754273,-0.23,False,34.97,31.0,-0.74,6304420,30.77,31.23,30.57,智飞生物,49232000000.0,17.09,113.8904,30.9
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300452,9400793,-0.17,False,40.72,21.91,-0.78,429300,21.74,22.27,21.7,山河药辅,2017472000.0,18.8,40.1706,22.2
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300363,16834598,-0.1,False,20.24,12.6,-0.79,1345457,12.5,12.7,12.43,博腾股份,5308983412.5,11.77,49.4032,12.7
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600976,9794474,-0.17,False,32.74,21.39,-0.79,460516,21.22,21.46,21.13,健民集团,3255118292.0,18.96,40.2221,21.3
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600332,176041721,-0.21,False,33.19,26.4,-0.8,6685434,26.19,26.62,26.05,白云山,42579464954.31,23.36,21.9792,26.33
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000650,15994556,-0.04,False,6.94,4.95,-0.81,3243519,4.91,4.96,4.9,仁和药业,6080249773.16,4.52,16.8715,4.95
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600479,65678911,-0.13,False,16.9,15.4,-0.84,4289105,15.27,15.5,15.17,千金药业,5325503066.37,12.65,25.3435,15.31
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002566,11060813,-0.07,False,13.5,8.08,-0.87,1374600,8.01,8.15,7.97,益盛药业,2650922316.0,7.27,44.1571,8.07
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600566,115476467,-0.42,False,45.6,44.95,-0.93,2572840,44.53,45.6,44.23,济川药业,36052556675.47,29.36,30.9377,44.95
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600129,23240642,-0.15,False,18.38,15.76,-0.95,1468916,15.61,16.0,15.58,太极集团,8693064513.84,12.2,5895.3605,15.7
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000919,16565815,-0.08,False,13.68,8.27,-0.97,2012401,8.19,8.28,8.19,金陵药业,4127760000.0,7.53,24.2983,8.26
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH603566,4029669,-0.2,False,27.94,20.6,-0.97,196000,20.4,20.79,20.22,普莱柯,6604296000.0,18.0,53.1675,20.56
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300439,19409804,-0.18,False,29.75,18.37,-0.98,1060100,18.19,18.45,18.18,美康生物,6311218752.81,16.8,29.8658,18.22
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300119,7557797,-0.1,False,16.24,10.11,-0.99,751800,10.01,10.15,9.97,瑞普生物,4048979564.63,9.05,37.0666,10.11
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300147,38267642,-0.09,False,12.56,8.97,-1.0,4258890,8.88,9.09,8.86,香雪制药,5873909854.8,7.85,83.4087,8.98
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600671,9375592,-0.22,False,33.5,22.04,-1.0,427095,21.82,22.2,21.79,天目药业,2657215248.88,19.7,259.7091,21.9
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002688,16296067,-0.07,False,10.78,6.92,-1.01,2368255,6.85,6.93,6.83,金河生物,4351734136.75,6.12,40.1808,6.9
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300026,32563305,-0.04,False,5.57,3.89,-1.03,8412897,3.85,3.9,3.85,红日药业,11592560953.05,3.56,25.8243,3.89
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600276,451547142,-0.79,False,78.75,76.19,-1.04,5957570,75.4,76.66,75.15,恒瑞医药,213581662065.2,41.72,71.4768,75.89
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002370,25261527,-0.16,False,17.87,15.27,-1.05,1669000,15.11,15.37,15.03,亚太药业,8106431230.16,12.17,39.9192,15.37
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ000915,89347548,-0.26,False,38.81,24.73,-1.05,3638847,24.47,24.77,24.41,山大华特,5734091437.95,21.94,23.4948,24.69
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002750,8287544,-0.09,False,16.15,8.35,-1.08,1001005,8.26,8.35,8.22,龙津药业,3308130000.0,7.7,94.4174,8.35
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600829,33053109,-0.12,False,14.95,11.1,-1.08,2992300,10.98,11.13,10.96,人民同泰,6367176795.06,10.96,25.0483,11.09
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600535,119694303,-0.4,False,42.24,36.51,-1.1,3270786,36.11,37.05,36.04,天士力,39015983954.58,32.41,29.7411,36.54
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600513,9506393,-0.09,False,12.65,8.11,-1.11,1176945,8.02,8.16,8.01,联环药业,2289359285.4,7.24,34.0787,8.09
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300254,9464850,-0.1,False,19.84,8.9,-1.12,1068860,8.8,8.95,8.76,仟源医药,1833110400.0,7.66,76.6071,8.9
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002424,75868920,-0.15,False,20.68,13.15,-1.14,5792820,13.0,13.21,12.98,贵州百灵,18345600000.0,12.02,34.8731,13.11
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300199,39324875,-0.17,False,17.77,14.93,-1.14,2644464,14.76,15.02,14.73,翰宇药业,13796061890.4,13.29,38.1073,14.9
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002399,21998452,-0.21,False,22.55,17.34,-1.21,1278265,17.13,17.41,17.11,海普瑞,21364565189.52,14.97,113.6564,17.27
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600216,411623017,-0.22,False,17.83,17.59,-1.25,23557986,17.37,17.83,17.16,浙江医药,16772610960.0,8.72,95.0316,17.51
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002099,20931221,-0.07,False,8.22,5.59,-1.25,3755648,5.52,5.62,5.51,海翔药业,8951288596.56,4.87,25.9236,5.57
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600297,57281921,-0.09,False,9.6,7.15,-1.26,8068892,7.06,7.18,7.05,广汇汽车,57498826354.92,6.41,15.5122,7.17
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002107,6402675,-0.14,False,16.34,11.06,-1.27,585300,10.92,11.06,10.88,沃华医药,3939455520.0,10.24,69.0746,11.06
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002022,44276306,-0.17,False,21.07,13.31,-1.28,3342900,13.14,13.4,13.12,科华生物,6735159196.02,11.3,30.7545,13.34
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600201,109262260,-0.38,False,32.13,29.45,-1.29,3730190,29.07,29.65,28.98,生物股份,26138389803.12,21.7,31.0422,29.44
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600613,8462199,-0.1,False,16.16,7.73,-1.29,1106580,7.63,7.71,7.6,神奇制药,4074966521.64,6.92,24.7572,7.7
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ300357,41450842,-0.65,False,51.56,50.55,-1.29,829007,49.9,50.87,49.17,我武生物,8063840000.0,33.98,43.3298,50.87
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SH600161,133806489,-0.36,False,39.6,27.59,-1.3,4854231,27.23,27.95,27.2,天坛生物,18247011649.44,23.85,16.2035,27.86
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002118,147273914,-0.11,False,8.84,8.37,-1.31,17559840,8.26,8.46,8.25,紫鑫药业,10579076162.76,6.18,28.9916,8.36
C,制造业,C27,医药制造业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=C27,SZ002287,38024702,-0.44,False,55.29,31.3,-1.41,1213400,30.86,32.2,30.65,奇正藏药,12529160000.0,27.0,41.7107,31.2
