industry1_code,industry1_name,industry2_code,industry2_name,url,symbol,amount,chg,hasexist,high52w,last_close,percent,volume,current,high,low,name,market_capital,low52w,pe_ttm,open
A,农、林、牧、渔业,A01,农业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A01,SZ300087,36005379,-0.04,False,12.94,10.39,-0.38,3476860,10.35,10.46,10.15,荃银高科,4371644912.85,8.55,370.7029,10.28
A,农、林、牧、渔业,A01,农业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A01,SH601118,114610869,-0.07,False,7.54,5.96,-1.17,19574471,5.89,5.92,5.78,海南橡胶,25205829724.33,4.8,71.4749,5.89
A,农、林、牧、渔业,A01,农业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A01,SZ300189,23334475,-0.08,False,5.19,3.63,-2.2,6534305,3.55,3.61,3.55,神农基因,3635200000.0,3.03,124.5848,3.6
A,农、林、牧、渔业,A01,农业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A01,SZ300143,69653059,-2.56,False,32.6,25.6,-10.0,2972576,23.04,24.6,23.04,星普医科,6644439198.72,22.22,44.2776,23.04
A,农、林、牧、渔业,A02,林业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A02,SZ002679,17047945,0.26,False,37.62,20.46,1.27,827600,20.72,20.85,20.19,福建金森,2873449600.0,18.5,111.589,20.37
A,农、林、牧、渔业,A02,林业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A02,SH600265,2018504,0.04,False,37.19,18.07,0.22,112152,18.11,18.18,17.82,ST景谷,2350678000.0,13.92,69.7334,18.14
A,农、林、牧、渔业,A02,林业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A02,SZ000663,0,0.0,False,22.56,14.66,0.0,0,14.66,14.66,14.66,永安林业,4998894371.32,11.41,34.8467,14.66
A,农、林、牧、渔业,A02,林业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A02,SZ002200,14550069,-0.09,False,27.48,9.03,-1.0,1621912,8.94,9.08,8.87,云投生态,1646148036.6,7.89,49.2333,8.95
A,农、林、牧、渔业,A02,林业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A02,SZ000592,64457687,-0.06,False,7.05,4.4,-1.36,14709046,4.34,4.43,4.34,平潭发展,8383929066.94,3.85,859.2593,4.39
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ000735,394132361,0.09,False,10.3,8.45,1.07,46736154,8.54,8.67,8.22,罗牛山,9833925956.12,5.79,66.4147,8.38
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ002746,53604632,0.16,False,50.68,20.2,0.79,2640657,20.36,20.48,20.0,仙坛股份,3702266492.36,17.26,35.1804,20.2
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ002477,58697970,0.0,False,6.33,3.84,0.0,15367814,3.84,3.84,3.79,雏鹰农牧,12039012979.2,3.53,18.6279,3.82
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ002505,77198173,0.0,False,3.75,2.54,0.0,30474320,2.54,2.56,2.5,大康农业,13932845388.0,2.22,182.1784,2.51
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ002321,0,0.0,False,14.39,8.46,0.0,0,8.46,8.46,8.46,华英农业,4520102706.0,8.46,93.494,8.46
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ300106,29835581,0.0,False,17.25,6.64,0.0,4498730,6.64,6.82,6.53,西部牧业,1403246538.4,5.8,0.0,6.58
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SH600965,9850925,-0.01,False,16.06,10.21,-0.1,968333,10.2,10.21,10.12,福成股份,8350749741.0,9.34,53.2704,10.14
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ002714,129890094,-0.11,False,62.88,48.74,-0.23,2668621,48.63,48.94,48.2,牧原股份,56336077913.91,22.21,23.7487,48.3
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SH600975,13191883,-0.05,False,8.75,5.2,-0.96,2560560,5.15,5.19,5.13,新五丰,3361279257.6,4.86,77.0408,5.14
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ300313,10447453,-0.15,False,20.97,9.37,-1.6,1127200,9.22,9.45,9.15,天山生物,1819592714.58,7.88,0.0,9.28
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ002234,58216681,-0.21,False,21.0,11.18,-1.88,5313233,10.97,11.1,10.85,民和股份,3313451553.04,8.3,21.5453,10.97
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ002299,80414310,-0.34,False,18.97,14.49,-2.35,5645975,14.15,14.42,14.06,圣农发展,17538649315.55,11.8,56.3063,14.28
A,农、林、牧、渔业,A03,畜牧业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A03,SZ002458,86541172,-0.48,False,33.67,14.0,-3.43,6333233,13.52,13.94,13.51,益生股份,4561360037.52,10.4,8.114,13.8
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SZ002069,91670159,0.01,False,12.17,4.47,0.22,20443977,4.48,4.61,4.37,獐子岛,3185782629.12,3.9,25.3975,4.45
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SZ200992,463873,0.01,False,6.17,4.8,0.21,96700,4.81,4.81,4.79,中鲁B,1279803049.2,4.45,14.0282,4.79
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SZ002696,24035481,0.03,False,27.4,18.18,0.17,1304771,18.21,18.64,18.18,百洋股份,4234475115.21,16.0,37.1871,18.18
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SH600257,0,0.0,False,10.12,7.4,0.0,0,7.4,0.0,0.0,大湖股份,3561155191.2,5.91,508.3277,0.0
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SH600097,4899677,-0.02,False,20.58,14.17,-0.14,345920,14.15,14.3,14.08,开创国际,3409252309.85,12.88,17.7747,14.3
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SZ002086,56151817,-0.11,False,13.4,10.37,-1.06,5439102,10.26,10.39,10.25,东方海洋,7055802000.0,9.13,52.5123,10.25
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SH600467,17406563,-0.04,False,4.37,2.9,-1.38,6066836,2.86,2.89,2.86,好当家,4178443709.44,2.6,86.5626,2.88
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SZ000798,35845544,-0.15,False,13.54,8.6,-1.74,4088089,8.45,8.92,8.43,中水渔业,2699394750.0,7.4,18.5221,8.92
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SZ300094,35576887,-0.14,False,9.96,7.36,-1.9,4890481,7.22,7.38,7.16,国联水产,5659365376.4,6.07,39.4954,7.35
A,农、林、牧、渔业,A04,渔业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A04,SZ002447,197462966,-0.23,False,8.68,6.08,-3.78,33193900,5.85,6.08,5.85,晨鑫科技,8349079050.0,5.05,35.8239,6.0
A,农、林、牧、渔业,A05,农、林、牧、渔服务业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=A05,SZ000713,47170731,0.19,False,11.12,6.48,2.93,7163161,6.67,6.69,6.39,丰乐种业,1993502706.56,5.5,33.7813,6.4
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SZ000937,141746009,0.05,False,8.3,5.62,0.89,25172155,5.67,5.74,5.52,冀中能源,20035210639.5,5.38,19.9507,5.56
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600157,0,0.0,False,4.22,3.36,0.0,0,3.36,0.0,0.0,永泰能源,41750672295.36,3.24,67.4001,0.0
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SZ000939,0,0.0,False,6.3,4.99,0.0,0,4.99,5.0,4.77,凯迪生态,19608681515.06,4.6,57.7624,4.78
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600348,234203030,-0.02,False,9.55,8.38,-0.24,28282136,8.36,8.42,8.13,阳泉煤业,20105800000.0,5.96,13.7465,8.21
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600714,9753907,-0.02,False,15.94,7.94,-0.25,1225801,7.92,8.08,7.9,金瑞矿业,2282356082.16,6.91,39.6082,7.92
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SZ000968,56785132,-0.04,False,18.59,13.81,-0.29,4133243,13.77,14.0,13.46,蓝焰控股,13322511628.2,10.6,25.3768,13.46
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH900948,5622429,-0.005,False,1.631,1.419,-0.35,3999090,1.414,1.424,1.396,伊泰B股,4601165898.0,0.91,6.1709,1.416
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH601918,22712006,-0.02,False,5.93,3.38,-0.59,6758151,3.36,3.38,3.35,新集能源,8704220448.0,3.22,414.0253,3.35
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600403,6923554,-0.03,False,5.89,4.58,-0.66,1514900,4.55,4.63,4.52,*ST大有,10878196429.1,4.06,0.0,4.55
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600397,7420838,-0.02,False,5.5,2.95,-0.68,2534100,2.93,2.94,2.92,安源煤业,2900582454.26,2.72,0.0,2.94
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH601898,40144886,-0.04,False,6.95,5.61,-0.71,7191625,5.57,5.62,5.55,中煤能源,73850755138.0,5.12,20.7138,5.6
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SZ000571,25892605,-0.04,False,8.44,4.84,-0.83,5353513,4.8,4.89,4.8,新大洲A,3907507200.0,4.44,115.0851,4.82
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600121,33464449,-0.05,False,7.46,5.6,-0.89,6016180,5.55,5.64,5.52,*ST郑煤,5635155675.75,4.42,44.6219,5.55
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600395,54580417,-0.06,False,9.15,6.68,-0.9,8245518,6.62,6.68,6.59,盘江股份,10956443319.82,6.3,14.351,6.61
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SZ000552,42980454,-0.04,False,4.46,3.62,-1.1,11990102,3.58,3.61,3.56,靖远煤电,8187356359.0,3.22,17.3054,3.59
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600508,50941836,-0.14,False,14.68,12.14,-1.15,4235269,12.0,12.14,11.95,上海能源,8672616000.0,10.3,11.1859,12.01
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SZ000780,27594751,-0.06,False,5.97,5.14,-1.17,5414856,5.08,5.15,5.05,*ST平能,5152676125.92,3.77,17.3402,5.1
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600123,95528678,-0.1,False,10.68,8.5,-1.18,11367762,8.4,8.48,8.35,兰花科创,9596160000.0,6.79,30.3403,8.45
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SZ000983,293555282,-0.14,False,12.62,9.15,-1.53,32607195,9.01,9.09,8.91,西山煤电,28392312000.0,6.94,17.6941,9.04
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH601225,577568206,-0.14,False,10.83,8.64,-1.62,68193829,8.5,8.55,8.39,陕西煤业,85000000000.0,5.3,8.6762,8.55
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600652,57400477,-0.11,False,13.03,6.71,-1.64,8664215,6.6,6.7,6.59,游久游戏,5495843086.8,5.79,41.7665,6.6
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH601001,58424024,-0.1,False,8.15,6.05,-1.65,9817186,5.95,6.01,5.91,大同煤业,9958515000.0,4.57,17.0683,6.01
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600971,149434039,-0.18,False,13.54,10.21,-1.76,14854575,10.03,10.16,9.98,恒源煤电,10030040822.1,6.57,11.5278,10.11
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH601101,94631427,-0.14,False,12.46,7.76,-1.8,12379305,7.62,7.73,7.59,昊华能源,9143986832.64,6.32,12.4122,7.66
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600381,45437014,-0.19,False,18.49,10.11,-1.88,4563556,9.92,10.1,9.85,青海春天,6257079491.52,9.12,18.0932,10.1
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH601088,753315258,-0.48,False,29.43,23.84,-2.01,32280357,23.36,23.65,23.06,中国神华,464621533828.8,13.24,11.3173,23.58
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH601666,169519516,-0.14,False,8.06,6.32,-2.22,27373921,6.18,6.28,6.12,平煤股份,14591999588.76,4.62,10.4088,6.21
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH600188,470706687,-0.52,False,20.64,15.59,-3.34,31019775,15.07,15.42,15.01,兖州煤业,74024081120.0,9.83,12.6972,15.35
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SZ002128,226921636,-0.36,False,15.2,10.56,-3.41,22072833,10.2,10.45,10.18,露天煤业,16670660424.6,8.37,10.9184,10.45
B,采矿业,B06,煤炭开采和洗选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B06,SH601699,763818454,-0.43,False,14.94,12.49,-3.44,62976067,12.06,12.36,11.96,潞安环能,36076394952.0,6.53,13.5221,12.21
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SH600583,96645529,-0.02,False,8.12,6.48,-0.31,14962233,6.46,6.52,6.38,海油工程,28561952008.0,5.8,57.1727,6.4
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SH600256,90912467,-0.02,False,5.77,4.45,-0.45,20533269,4.43,4.47,4.39,广汇能源,23130911350.12,3.95,80.005,4.41
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SH600759,38406350,-0.02,False,8.44,3.58,-0.56,10775608,3.56,3.6,3.53,洲际油气,8058086764.08,3.16,186.93,3.58
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SH601857,233577897,-0.06,False,9.58,8.02,-0.75,29344820,7.96,8.0,7.92,中国石油,1456846983431.28,7.28,61.8934,7.95
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SH600028,521818103,-0.06,False,7.72,6.39,-0.94,82447278,6.33,6.39,6.29,中国石化,766380757059.18,5.17,13.7781,6.31
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SZ300164,21280215,-0.08,False,10.05,6.44,-1.24,3335957,6.36,6.48,6.3,通源石油,2857307331.24,5.31,67.7072,6.39
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SZ300191,41856929,-0.27,False,32.44,19.78,-1.37,2139257,19.51,19.78,19.44,潜能恒信,6243200000.0,18.02,549.4097,19.59
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SZ300157,120708056,-0.11,False,14.55,6.53,-1.68,18785405,6.42,6.52,6.36,恒泰艾普,4575996753.6,5.52,28.6436,6.44
B,采矿业,B07,石油和天然气开采业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B07,SH601808,74455167,-0.25,False,14.15,11.02,-2.27,6901909,10.77,10.9,10.71,中海油服,51390045840.0,10.02,0.0,10.87
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SH600193,45623133,0.06,False,10.97,4.74,1.27,9446265,4.8,4.96,4.68,创兴资源,2041790400.0,4.11,0.0,4.73
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SZ000655,29204124,0.03,False,10.4,5.32,0.56,5486847,5.35,5.38,5.22,金岭矿业,3185070230.5,4.8,0.0,5.27
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SZ000762,160840814,0.04,False,25.3,13.89,0.29,11463409,13.93,14.27,13.7,西藏矿业,7255012013.2,12.04,566.1055,13.7
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SZ000629,0,0.0,False,3.27,3.07,0.0,0,3.07,3.16,3.03,*ST钒钛,26370520840.14,2.44,0.0,3.05
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SH600711,0,0.0,False,10.8,8.65,0.0,0,8.65,0.0,0.0,盛屯矿业,14503442725.65,5.95,32.2498,0.0
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SH601969,44189424,-0.03,False,14.07,7.43,-0.4,6014588,7.4,7.43,7.25,海南矿业,14464930323.6,6.6,0.0,7.36
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SH600882,2923231,-0.04,False,11.52,8.77,-0.46,335500,8.73,8.76,8.65,广泽股份,3584520932.85,8.21,111.2857,8.71
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SH600532,40217616,-0.07,False,15.5,9.12,-0.77,4474800,9.05,9.12,8.93,宏达矿业,4670394766.0,8.17,33.8626,9.03
B,采矿业,B08,黑色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B08,SZ000409,32232857,-0.06,False,13.5,5.8,-1.03,5561886,5.74,5.88,5.7,山东地矿,2932744846.92,4.99,0.0,5.7
B,采矿业,B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH601069,449012921,1.09,False,26.92,13.91,7.84,30428049,15.0,15.22,13.86,西部黄金,9540000000.0,12.35,75.3854,13.88
B,采矿业,B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600988,233866690,0.23,False,8.42,5.42,4.24,41678229,5.65,5.73,5.39,赤峰黄金,8059055452.4,5.11,25.0554,5.42
B,采矿业,B09,有色金属矿采选业,https://xueqiu.com/industry/quote_order.json?page=1&size=10000&order=desc&exchange=CN&orderBy=percent&level2code=B09,SH600547,795562694,0.89,False,37.32,25.9,3.44,29950630,26.79,26.88,25.91,山东黄金,49752212893.11,24.57,34.1506,25.93
